top_label	is_cell_line	is_bulk_sorted	is_control	adjacent_normal	barrett_grade	tissue_origin	run_accession	Experiment	SampleName	BioSample	SRAStudy	BioProject	study_accession	secondary_study_accession	experiment_accession	sample_accession	secondary_sample_accession	LibraryLayout	LibraryStrategy	LibrarySource	Platform	Model	instrument_model	library_layout	library_strategy	library_source	read_count	base_count	first_public	last_updated	age	altitude	cell_line	cell_type	disease	environment_biome	host	host_body_site	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor	broker_name	center_name	experiment_title	library_name	library_selection	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	dev_stage	environment_feature	environment_material	environmental_medium	environmental_sample	host_genotype	host_phenotype	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibrarySelection	InsertSize	InsertDev	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
Cell line	yes	yes	no	no	unknown	unknown	SRR30680870						PRJNA1161691	SRP533002	SRX26099172	SAMN43790100	SRS22665088						Illumina HiSeq 2500	SINGLE	RNA-Seq	TRANSCRIPTOMIC	3365532	253816950	2024-11-16	2024-11-16			NCM											Blood					Illumina HiSeq 2500 sequencing: GSM8518386: M01_Blood_Nod2KO_MDP_NCM_3 Mus musculus RNA-Seq	GSM8518386	cDNA	Mus musculus	missing	Inducible CCR2+ nonclassical monocytes mediate the regression of cancer metastasis	M01_Blood_Nod2KO_MDP_NCM_3		ftp.sra.ebi.ac.uk/vol1/fastq/SRR306/070/SRR30680870/SRR30680870.fastq.gz																																											
Cell line	yes	yes	no	no	unknown	unknown	SRR30680871						PRJNA1161691	SRP533002	SRX26099172	SAMN43790100	SRS22665088						Illumina HiSeq 2500	SINGLE	RNA-Seq	TRANSCRIPTOMIC	3314524	249968193	2024-11-16	2024-11-16			NCM											Blood					Illumina HiSeq 2500 sequencing: GSM8518386: M01_Blood_Nod2KO_MDP_NCM_3 Mus musculus RNA-Seq	GSM8518386	cDNA	Mus musculus	missing	Inducible CCR2+ nonclassical monocytes mediate the regression of cancer metastasis	M01_Blood_Nod2KO_MDP_NCM_3		ftp.sra.ebi.ac.uk/vol1/fastq/SRR306/071/SRR30680871/SRR30680871.fastq.gz																																											
Cell line	yes	yes	no	no	unknown	unknown	SRR30680872						PRJNA1161691	SRP533002	SRX26099171	SAMN43790101	SRS22665087						Illumina HiSeq 2500	SINGLE	RNA-Seq	TRANSCRIPTOMIC	9178710	684066652	2024-11-16	2024-11-16			NCM											Blood					Illumina HiSeq 2500 sequencing: GSM8518385: M01_Blood_Nod2KO_MDP_NCM_2 Mus musculus RNA-Seq	GSM8518385	cDNA	Mus musculus	missing	Inducible CCR2+ nonclassical monocytes mediate the regression of cancer metastasis	M01_Blood_Nod2KO_MDP_NCM_2		ftp.sra.ebi.ac.uk/vol1/fastq/SRR306/072/SRR30680872/SRR30680872.fastq.gz																																											
Cell line	yes	yes	no	no	unknown	unknown	SRR30680873						PRJNA1161691	SRP533002	SRX26099171	SAMN43790101	SRS22665087						Illumina HiSeq 2500	SINGLE	RNA-Seq	TRANSCRIPTOMIC	9027455	672815612	2024-11-16	2024-11-16			NCM											Blood					Illumina HiSeq 2500 sequencing: GSM8518385: M01_Blood_Nod2KO_MDP_NCM_2 Mus musculus RNA-Seq	GSM8518385	cDNA	Mus musculus	missing	Inducible CCR2+ nonclassical monocytes mediate the regression of cancer metastasis	M01_Blood_Nod2KO_MDP_NCM_2		ftp.sra.ebi.ac.uk/vol1/fastq/SRR306/073/SRR30680873/SRR30680873.fastq.gz																																											
Cell line	yes	yes	no	no	unknown	unknown	SRR30680874						PRJNA1161691	SRP533002	SRX26099171	SAMN43790101	SRS22665087						Illumina HiSeq 2500	SINGLE	RNA-Seq	TRANSCRIPTOMIC	9197064	685471146	2024-11-16	2024-11-16			NCM											Blood					Illumina HiSeq 2500 sequencing: GSM8518385: M01_Blood_Nod2KO_MDP_NCM_2 Mus musculus RNA-Seq	GSM8518385	cDNA	Mus musculus	missing	Inducible CCR2+ nonclassical monocytes mediate the regression of cancer metastasis	M01_Blood_Nod2KO_MDP_NCM_2		ftp.sra.ebi.ac.uk/vol1/fastq/SRR306/074/SRR30680874/SRR30680874.fastq.gz																																											
Cell line	yes	yes	no	no	unknown	unknown	SRR30680875						PRJNA1161691	SRP533002	SRX26099171	SAMN43790101	SRS22665087						Illumina HiSeq 2500	SINGLE	RNA-Seq	TRANSCRIPTOMIC	9075337	676395103	2024-11-16	2024-11-16			NCM											Blood					Illumina HiSeq 2500 sequencing: GSM8518385: M01_Blood_Nod2KO_MDP_NCM_2 Mus musculus RNA-Seq	GSM8518385	cDNA	Mus musculus	missing	Inducible CCR2+ nonclassical monocytes mediate the regression of cancer metastasis	M01_Blood_Nod2KO_MDP_NCM_2		ftp.sra.ebi.ac.uk/vol1/fastq/SRR306/075/SRR30680875/SRR30680875.fastq.gz																																											
Cell line	yes	yes	no	no	unknown	unknown	SRR30680876						PRJNA1161691	SRP533002	SRX26099170	SAMN43790102	SRS22665086						Illumina HiSeq 2500	SINGLE	RNA-Seq	TRANSCRIPTOMIC	6585504	497345807	2024-11-16	2024-11-16			NCM											Blood					Illumina HiSeq 2500 sequencing: GSM8518384: M01_Blood_Nod2KO_MDP_NCM_1 Mus musculus RNA-Seq	GSM8518384	cDNA	Mus musculus	missing	Inducible CCR2+ nonclassical monocytes mediate the regression of cancer metastasis	M01_Blood_Nod2KO_MDP_NCM_1		ftp.sra.ebi.ac.uk/vol1/fastq/SRR306/076/SRR30680876/SRR30680876.fastq.gz																																											
Cell line	yes	yes	no	no	unknown	unknown	SRR30680877						PRJNA1161691	SRP533002	SRX26099170	SAMN43790102	SRS22665086						Illumina HiSeq 2500	SINGLE	RNA-Seq	TRANSCRIPTOMIC	6481108	489460160	2024-11-16	2024-11-16			NCM											Blood					Illumina HiSeq 2500 sequencing: GSM8518384: M01_Blood_Nod2KO_MDP_NCM_1 Mus musculus RNA-Seq	GSM8518384	cDNA	Mus musculus	missing	Inducible CCR2+ nonclassical monocytes mediate the regression of cancer metastasis	M01_Blood_Nod2KO_MDP_NCM_1		ftp.sra.ebi.ac.uk/vol1/fastq/SRR306/077/SRR30680877/SRR30680877.fastq.gz																																											
Cell line	yes	yes	no	no	unknown	unknown	SRR30680878						PRJNA1161691	SRP533002	SRX26099170	SAMN43790102	SRS22665086						Illumina HiSeq 2500	SINGLE	RNA-Seq	TRANSCRIPTOMIC	6596600	498178837	2024-11-16	2024-11-16			NCM											Blood					Illumina HiSeq 2500 sequencing: GSM8518384: M01_Blood_Nod2KO_MDP_NCM_1 Mus musculus RNA-Seq	GSM8518384	cDNA	Mus musculus	missing	Inducible CCR2+ nonclassical monocytes mediate the regression of cancer metastasis	M01_Blood_Nod2KO_MDP_NCM_1		ftp.sra.ebi.ac.uk/vol1/fastq/SRR306/078/SRR30680878/SRR30680878.fastq.gz																																											
Cell line	yes	yes	no	no	unknown	unknown	SRR30680879						PRJNA1161691	SRP533002	SRX26099170	SAMN43790102	SRS22665086						Illumina HiSeq 2500	SINGLE	RNA-Seq	TRANSCRIPTOMIC	6510593	491679187	2024-11-16	2024-11-16			NCM											Blood					Illumina HiSeq 2500 sequencing: GSM8518384: M01_Blood_Nod2KO_MDP_NCM_1 Mus musculus RNA-Seq	GSM8518384	cDNA	Mus musculus	missing	Inducible CCR2+ nonclassical monocytes mediate the regression of cancer metastasis	M01_Blood_Nod2KO_MDP_NCM_1		ftp.sra.ebi.ac.uk/vol1/fastq/SRR306/079/SRR30680879/SRR30680879.fastq.gz																																											
Tumor	no	no	no	no	unknown	unknown	SRR31414517						PRJNA1188576	SRP546511	SRX26783491	SAMN44842444	SRS23269974						Illumina HiSeq 2500	PAIRED	RNA-Seq	TRANSCRIPTOMIC	209079060	62723718000	2025-05-28	2025-05-28														parotid salivary gland					Illumina HiSeq 2500 sequencing: GSM8643044: humanTumor22 Homo sapiens RNA-Seq	GSM8643044	cDNA	Homo sapiens	missing	Gene expression analysis of human parotid salivary glands in cases of Mucoepidermoid Carcinoma via bulk RNA sequencing	humanTumor22		ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/017/SRR31414517/SRR31414517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/017/SRR31414517/SRR31414517_2.fastq.gz																																											
Tumor	no	yes	no	no	unknown	unknown	SRR31822296						PRJNA1202516	SRP553659	SRX27182875	SAMN45960043	SRS23635018						Illumina NovaSeq 6000	PAIRED	RNA-Seq	TRANSCRIPTOMIC	100009580	30002874000	2025-01-03	2025-01-03																		SUB14649092	Illumina NovaSeq 6000 sequencing: {bulk RNA-Seq} of {Homo Sapiens}: {tumor biopsy}	Pt 11, Salivary gland cancer, Screening Biopsy, FFPE, bulk RNA-Seq bulk RNA-Seq	PCR			A Phase 1, First in Human Study of Adenovirally Transduced Autologous Macrophages Engineered to Contain an Anti-HER2 Chimeric Antigen Receptor in Subjects With HER2 Overexpressing Solid Tumors			ftp.sra.ebi.ac.uk/vol1/fastq/SRR318/096/SRR31822296/SRR31822296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR318/096/SRR31822296/SRR31822296_2.fastq.gz																																											
Tumor	no	yes	no	no	unknown	unknown	SRR31822297						PRJNA1202516	SRP553659	SRX27182874	SAMN45960047	SRS23635017						Illumina NovaSeq 6000	PAIRED	RNA-Seq	TRANSCRIPTOMIC	288958788	86687636400	2025-01-03	2025-01-03																		SUB14649092	Illumina NovaSeq 6000 sequencing: {CITE-Seq mRNA} of {Homo Sapiens}: {CT-0508 CAR Macrophage Product}	Pt 11, Salivary gland cancer, CT-0508 CAR Macrophage Product CITE-Seq mRNA	PCR			A Phase 1, First in Human Study of Adenovirally Transduced Autologous Macrophages Engineered to Contain an Anti-HER2 Chimeric Antigen Receptor in Subjects With HER2 Overexpressing Solid Tumors			ftp.sra.ebi.ac.uk/vol1/fastq/SRR318/097/SRR31822297/SRR31822297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR318/097/SRR31822297/SRR31822297_2.fastq.gz																																											
Tumor	no	yes	no	no	unknown	unknown	SRR32692232						PRJNA1202516	SRP553659	SRX27995331	SAMN45959974	SRS23634948						Illumina NovaSeq 6000	PAIRED	RNA-Seq	TRANSCRIPTOMIC	19552174	1759695660	2025-03-15	2025-03-15																		SUB15172367	Illumina NovaSeq 6000 sequencing: {scBCR-Seq} of {Homo Sapiens}: {tumor biopsy}	Pt 3, Salivary gland cancer, Screening Biopsy, all cells scRNA-Seq Ig	PCR			A Phase 1, First in Human Study of Adenovirally Transduced Autologous Macrophages Engineered to Contain an Anti-HER2 Chimeric Antigen Receptor in Subjects With HER2 Overexpressing Solid Tumors			ftp.sra.ebi.ac.uk/vol1/fastq/SRR326/032/SRR32692232/SRR32692232.fastq.gz																																											
Tumor	no	yes	no	no	unknown	unknown	SRR32692233						PRJNA1202516	SRP553659	SRX27995330	SAMN45959976	SRS23634944						Illumina NovaSeq 6000	PAIRED	RNA-Seq	TRANSCRIPTOMIC	58104899	5229440910	2025-03-15	2025-03-15																		SUB15172367	Illumina NovaSeq 6000 sequencing: {scBCR-Seq} of {Homo Sapiens}: {tumor biopsy}	Pt 3, Salivary gland cancer, 8 Days post-infusion Biopsy, all cells scRNA-Seq Ig	PCR			A Phase 1, First in Human Study of Adenovirally Transduced Autologous Macrophages Engineered to Contain an Anti-HER2 Chimeric Antigen Receptor in Subjects With HER2 Overexpressing Solid Tumors			ftp.sra.ebi.ac.uk/vol1/fastq/SRR326/033/SRR32692233/SRR32692233.fastq.gz																																											
Tumor	no	yes	no	no	unknown	unknown	SRR32692234						PRJNA1202516	SRP553659	SRX27995329	SAMN45959978	SRS23634996						Illumina NovaSeq 6000	PAIRED	RNA-Seq	TRANSCRIPTOMIC	28200164	2538014760	2025-03-15	2025-03-15									Pt 3		male			Tumor Biopsy, Fresh				SUB15172367	Illumina NovaSeq 6000 sequencing: {scBCR-Seq} of {Homo Sapiens}: {tumor biopsy}	Pt 3, Salivary gland cancer, 4 Weeks post-infusion Biopsy, all cells scRNA-Seq Ig	PCR	Homo sapiens	2021-12-14	A Phase 1, First in Human Study of Adenovirally Transduced Autologous Macrophages Engineered to Contain an Anti-HER2 Chimeric Antigen Receptor in Subjects With HER2 Overexpressing Solid Tumors			ftp.sra.ebi.ac.uk/vol1/fastq/SRR326/034/SRR32692234/SRR32692234.fastq.gz																																											
Tumor	no	no	no	no	unknown	lung	SRR34645293						PRJNA492374	SRP311299	SRX29784027	SAMN17301993	SRS8494102						Illumina NovaSeq 6000	PAIRED	WGS	GENOMIC	0	0	2025-09-01	2025-09-01											male							NCI-phs001697	Illumina NovaSeq 6000 sequencing: WGS in Never Smokers: the Sherlock-Lung Study	SC420331	RANDOM	Homo sapiens		Integrative Analysis of Lung Cancers in Never Smokers (The Sherlock-Lung Study)	"Non-tumor DNA sample from Blood of a human male participant in the dbGaP study ""Integrative Analysis of Lung Cancers in Never Smokers (The Sherlock-Lung Study)"""	Protected file(s). Go to dbGap																																												
Tumor	no	no	no	no	unknown	lung	SRR34645294						PRJNA492374	SRP311299	SRX29784028	SAMN17301878	SRS8493900						Illumina NovaSeq 6000	PAIRED	WGS	GENOMIC	0	0	2025-09-01	2025-09-01											male							NCI-phs001697	Illumina NovaSeq 6000 sequencing: WGS in Never Smokers: the Sherlock-Lung Study	SC420259	RANDOM	Homo sapiens		Integrative Analysis of Lung Cancers in Never Smokers (The Sherlock-Lung Study)	"Tumor DNA sample from Lung of a human male participant in the dbGaP study ""Integrative Analysis of Lung Cancers in Never Smokers (The Sherlock-Lung Study)"""	Protected file(s). Go to dbGap																																												
Cell line	yes	no	no	no	unknown	unknown	SRR35278521						PRJNA1320937	SRP617980	SRX30380620	SAMN51183479	SRS26420929						Illumina NovaSeq 6000	PAIRED	RNA-Seq	TRANSCRIPTOMIC SINGLE CELL	23974331	7192299300	2025-09-14	2025-09-14			SACC-LM						SACC-LM cells transduced with ILK-knockdown lentiviral vector		female			Salivary Gland				SUB15607654	Illumina NovaSeq 6000 sequencing: RNA-Seq of Adenoid Cystic Carcinoma Cells	LM-SH-1	cDNA_oligo_dT	Homo sapiens	2024-06-11	ILK Knockdown and RNA-Seq in Adenoid Cystic Carcinoma Cell Lines	Human sample from Homo sapiens		ftp.sra.ebi.ac.uk/vol1/fastq/SRR352/021/SRR35278521/SRR35278521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR352/021/SRR35278521/SRR35278521_2.fastq.gz																																											
Cell line	yes	no	no	no	unknown	unknown	SRR35278522						PRJNA1320937	SRP617980	SRX30380619	SAMN51183478	SRS26420928						Illumina NovaSeq 6000	PAIRED	RNA-Seq	TRANSCRIPTOMIC SINGLE CELL	19342426	5802727800	2025-09-14	2025-09-14			SACC-LM						SACC-LM cells transduced with empty lentiviral vector		female			Salivary Gland				SUB15607654	Illumina NovaSeq 6000 sequencing: RNA-Seq of Adenoid Cystic Carcinoma Cells	LM-NC-1	cDNA_oligo_dT	Homo sapiens	2024-06-11	ILK Knockdown and RNA-Seq in Adenoid Cystic Carcinoma Cell Lines	Human sample from Homo sapiens		ftp.sra.ebi.ac.uk/vol1/fastq/SRR352/022/SRR35278522/SRR35278522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR352/022/SRR35278522/SRR35278522_2.fastq.gz																																											
Cell line	yes	no	no	no	unknown	unknown	SRR35278523						PRJNA1320937	SRP617980	SRX30380618	SAMN51183477	SRS26420927						Illumina NovaSeq 6000	PAIRED	RNA-Seq	TRANSCRIPTOMIC SINGLE CELL	18651127	5595338100	2025-09-14	2025-09-14			SACC-83						SACC-83 cells transduced with ILK-knockdown lentiviral vector		female			Salivary Gland				SUB15607654	Illumina NovaSeq 6000 sequencing: RNA-Seq of Adenoid Cystic Carcinoma Cells	83-SH-1	cDNA_oligo_dT	Homo sapiens	2024-06-11	ILK Knockdown and RNA-Seq in Adenoid Cystic Carcinoma Cell Lines	Human sample from Homo sapiens		ftp.sra.ebi.ac.uk/vol1/fastq/SRR352/023/SRR35278523/SRR35278523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR352/023/SRR35278523/SRR35278523_2.fastq.gz																																											
